structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
2454,1074,Equip a Ghrazi Rapier,Equip a Ghrazi Rapier,Morytania,Combat,Attack,4,Elite,,,8.6%,
2080,1075,Complete the Theatre of Blood 25 Times,Complete the Theatre of Blood on Normal or Hard Mode 25 times,Morytania,Combat,,4,Elite,,,7.5%,
3888,1076,Complete the Theatre of Blood 50 Times,Complete the Theatre of Blood on Normal or Hard Mode 50 times,Morytania,Combat,,4,Elite,,,7.8%,
2089,1077,Complete the Theatre of Blood 100 Times,Complete the Theatre of Blood on Normal or Hard Mode 100 times,Morytania,Combat,,4,Elite,,,62%,
2468,1078,Complete the Elite Morytania Diary,Complete all of the elite tasks in the Morytania Achievement Diary,Morytania,Achievement,,4,Elite,,,14%,
2487,1079,Cook a Dark Crab,Cook a Dark Crab,Wilderness,Skill,Cooking,4,Elite,,,31%,
2488,1080,Make an Extended Antifire Potion,Make an Extended Antifire Potion,Wilderness,Skill,Herblore,4,Elite,,,5.2%,
5204,1081,Equip 100 Black Chinchompas,Equip a stack of at least 100 Black Chinchompas,Wilderness,Skill,Hunter,4,Elite,,,12%,
2492,1082,Equip 250 Black Chinchompas,Equip a stack of at least 250 Black Chinchompas,Wilderness,Skill,Hunter,4,Elite,,,4.6%,
2493,1083,Equip 500 Black Chinchompas,Equip a stack of at least 500 Black Chinchompas,Wilderness,Skill,Hunter,4,Elite,,,39%,
2499,1084,Mine Some Runite Ore in the Wilderness,Mine some Runite Ore in the Wilderness,Wilderness,Skill,Mining,4,Elite,,,16%,
2503,1085,Equip a Treasonous Ring,Equip a Treasonous Ring,Wilderness,Combat,,4,Elite,,,0.5%,
2507,1086,Equip a Tyrannical Ring,Equip a Tyrannical Ring,Wilderness,Combat,,4,Elite,,,22%,
2511,1087,Equip a Ring of the Gods,Equip a Ring of the Gods,Wilderness,Combat,,4,Elite,,,5.9%,
2518,1088,Defeat the Corporeal Beast,Defeat the Corporeal Beast in the Wilderness,Wilderness,Combat,,4,Elite,,,9.3%,
5207,1089,Defeat the Corporeal Beast 50 Times,Defeat the Corporeal Beast in the Wilderness 50 times,Wilderness,Combat,,4,Elite,,,7.2%,
5208,1090,Defeat the Corporeal Beast 150 Times,Defeat the Corporeal Beast in the Wilderness 150 times,Wilderness,Combat,,4,Elite,,,62%,
2520,1091,Defeat the Corporeal Beast 250 Times,Defeat the Corporeal Beast in the Wilderness 250 times,Wilderness,Combat,,4,Elite,,,77%,
2524,1092,Equip a Blessed Spirit Shield,Equip a Blessed Spirit Shield,Wilderness,Combat,,4,Elite,,,54%,
2529,1093,Equip a Malediction Ward,Equip a Malediction Ward,Wilderness,Combat,,4,Elite,,,41%,
2530,1094,Equip an Odium Ward,Equip an Odium Ward,Wilderness,Combat,,4,Elite,,,31%,
5209,1095,Equip Craw's Bow,Equip Craw's Bow,Wilderness,Combat,Ranged,4,Elite,,,70%,
2534,1096,Build an Obelisk,Build an Obelisk in your Player Owned House,Global,Skill,Construction,4,Elite,,,1.0%,
2544,1097,Complete the Elite Wilderness Diary,Complete all of the elite tasks in the Wilderness Achievement Diary,Wilderness,Achievement,,4,Elite,,,21%,
2556,1098,Equip a Full Dagon'Hai Set,Equip a full set of Dagon'hai robes,Wilderness,Combat,Magic,4,Elite,,,33%,
2557,1099,Craft a Ghorrock Teleport Tablet,Craft a Ghorrock Teleport Tablet,Kharidian Desert,Skill,Magic,4,Elite,,,20%,
2565,1100,Complete the Elite Varrock Diary,Complete all of the elite tasks in the Varrock Achievement Diary,Misthalin,Achievement,,4,Elite,,,45%,
2566,1101,"Smith 1,000 Rune Dart Tips","Use an Anvil to smith 1,000 Rune Dart Tips",Kharidian Desert,Skill,Smithing,4,Elite,,,13%,
2567,1102,Obtain a Zalcano Shard,Obtain a Zalcano Shard as a drop from Zalcano in Prifddinas,Tirannwn,Skill,,4,Elite,,,4.8%,
2571,1103,Complete the Elite Ardougne Diary,Complete all of the elite tasks in the Ardougne Achievement Diary,Kandarin,Achievement,,4,Elite,,,0.6%,
3781,1104,Defeat a Hydra,Defeat a regular Hydra in the Mount Karuulm Slayer Dungeon,Kourend & Kebos,Combat,Slayer,4,Elite,,,45%,
3782,1105,Equip a Dragon Hunter Crossbow,Equip a Dragon Hunter Crossbow,Kourend & Kebos,Combat,,4,Elite,,,92%,
3783,1106,Equip a Twisted Buckler,Equip a Twisted Buckler,Kourend & Kebos,Combat,,4,Elite,,,4.3%,
5213,1107,Equip Dinh's Bulwark,Equip Dinh's Bulwark,Kourend & Kebos,Combat,,4,Elite,,,4.4%,
3786,1108,Equip any Ancestral piece,"Equip either an Ancestral Hat, an Ancestral robe top or an Ancestral robe bottom",Kourend & Kebos,Combat,,4,Elite,,,67%,
3788,1109,Equip a pair of Dragon Claws,Equip a pair of Dragon Claws,Kourend & Kebos,Combat,,4,Elite,,,20%,
5214,1110,Recolour a piece of the Ancestral Robes,Recolour a piece of the Ancestral robes using a Twisted ancestral colour kit,Kourend & Kebos,Combat,,4,Elite,,,55%,
3792,1111,Equip a Bonecrusher necklace,Equip a Bonecrusher necklace,Kourend & Kebos,Combat,,4,Elite,,,19%,
3811,1112,Defeat the Theatre of Blood Hardmode,Defeat the Theatre of Blood Hardmode,Morytania,Combat,,4,Elite,,,12%,
3813,1113,Defeat the Theatre of Blood Hardmode 50 times,Defeat the Theatre of Blood Hardmode 50 times,Morytania,Combat,,4,Elite,,,5.6%,
5256,1114,800 Combat Achievement Points,Obtain 800 Combat Achievement Points,Global,Achievement,,4,Elite,,,26%,
5261,1115,1500 Combat Achievement Points,Obtain 1500 Combat Achievement Points,Global,Achievement,,4,Elite,,,14%,
5262,1116,1 Combat Achievement,Complete 1 Combat Achievement,Global,Achievement,,4,Elite,,,6.1%,
5266,1117,100 Combat Achievements,Complete 100 Combat Achievements,Global,Achievement,,4,Elite,,,24%,
5267,1118,150 Combat Achievements,Complete 150 Combat Achievements,Global,Achievement,,4,Elite,,,18%,
5268,1119,200 Combat Achievements,Complete 200 Combat Achievements,Global,Achievement,,4,Elite,,,11%,
5271,1120,350 Combat Achievements,Complete 350 Combat Achievements,Global,Achievement,,4,Elite,,,17%,
5272,1121,400 Combat Achievements,Complete 400 Combat Achievements,Global,Achievement,,4,Elite,,,32%,
5273,1122,Combat Achievements Easy Tier,Obtain enough points to unlock the easy tier of combat achievements,Global,Achievement,,4,Elite,,,25%,
5274,1123,Combat Achievements Medium Tier,Obtain enough points to unlock the medium tier of combat achievements,Global,Achievement,,4,Elite,,,22%,
3865,1124,Cast Full Sinister Offering,Offer 3 bones from your inventory at the same time using the Sinister Offering spell,Kourend & Kebos,Skill,Magic,4,Elite,,,24%,
5278,1125,Attach a Sanguine ornament kit to the Scythe,Attach a Sanguine ornament kit to the Scythe of Vitur,Morytania,Combat,,4,Elite,,,0.9%,
3876,1126,Attach a Holy ornament kit to the Scythe of Vitur,Attach a Holy ornament kit to the Scythe of Vitur,Morytania,Combat,,4,Elite,,,0.4%,
3879,1127,Craft a Celestial Signet,Craft a Celestial signet via a Singing Bowl,Tirannwn,Skill,Crafting,4,Elite,,,13%,
3881,1128,Equip a Full set of Golden Prospector,"Equip a Golden prospector helmet, a Golden prospector jacket, some Golden prospector legs and Golden prospector boots",Asgarnia,Skill,,4,Elite,,,5.6%,
3883,1129,Equip a Full set of Bloodbark armour,"Equip a Bloodbark helm, a Bloodbark body, some Bloodbark legs, some Bloodbark gauntlets and Bloodbark boots",Morytania,Combat,,4,Elite,,,25%,
4906,1130,Activate 3 Set Effects,Fully activate 3 Set Effects simultaneously with your equipped Fragments,Global,Other,,4,Elite,,,18%,
3910,1131,Equip a Full Set of Torva Armour,"Equip a Torva full helm, a Torva platebody and some Torva platelegs",Asgarnia,Combat,,4,Elite,,,37%,
5609,1132,Equip a Twisted Bow,Obtain and equip a Twisted bow,Kourend & Kebos,Combat,,5,Master,,,,
5610,1133,Equip an Elder Maul,Obtain and equip an Elder maul,Kourend & Kebos,Combat,,5,Master,,,,
5611,1134,Equip a Kodai Wand,Obtain and equip a Kodai wand,Kourend & Kebos,Combat,,5,Master,,,,
5709,1135,Equip a Golden Tench,"Equip a Golden tench, caught by aerial fishing on Molch Island",Kourend & Kebos,Skill,,5,Master,,,,
2670,1136,Reach Total Level 2277,Reach the highest possible Total Level of 2277,Global,Skill,,5,Master,,,,
2681,1137,Reach Base Level 95,Reach level 95 in every skill,Global,Skill,,5,Master,,,,
1964,1138,Equip a Dragon Platebody or Dragon Kiteshield,Equip either a Dragon Platebody or a Dragon Kiteshield,Fremennik Province,Combat,,5,Master,,,1.4%,
5951,1139,Equip a Corrupted Weapon,Equip a Corrupted Blade of Saeldor or Bow of Faerdhinen,Tirannwn,Combat,,5,Master,,,22%,
2062,1140,Equip a Crystal Crown,Equip a Crystal Crown,Tirannwn,Other,,5,Master,,,19%,
2074,1141,Build a Demonic Throne,Build a Demonic Throne in a Throne Room in your Player Owned House,Global,Skill,Construction,5,Master,,,41%,
4873,1142,Equip Every Draconic Shield,"Equip a Dragonfire Ward, a Dragonfire Shield and an Ancient Wyvern Shield",Fremennik Province,Combat,,5,Master,,,77%,
4886,1143,Equip Every Completed God Book,Equip every completed God Book,Fremennik Province,Minigame,,5,Master,,,37%,
4889,1144,Trade 100 Agility Arena Tickets for XP,Trade in 100 or more Agility Arena Tickets for XP in one go,Karamja,Minigame,Agility,5,Master,,,41%,
2159,1145,Equip an Infernal Cape,Equip an Infernal Cape,Karamja,Combat,,5,Master,,,62%,
2221,1146,Equip All Zenyte Jewelry,Equip every piece of Zenyte Jewelry,Kandarin,Combat,,5,Master,,,49%,
2228,1147,Enhance a Trident of the Seas,Enhance a Trident of the Seas,Kandarin,Combat,,5,Master,,,77%,
2261,1148,Equip an Expert Dragon Archer Chompy Hat,Equip an Expert Dragon Archer Chompy Hat,Kandarin,Combat,,5,Master,,,0.6%,
5151,1149,Equip a Prince Awowogei Monkey Backpack,Equip a Prince Awowogei Monkey Backpack,Kandarin,Skill,Agility,5,Master,,,3.4%,
2293,1150,Equip Every Godsword,Equip all five Godswords,Asgarnia,Combat,,5,Master,,,24%,
2299,1151,Equip a Full Armadyl Armour Set,Equip a full set of Armadyl Armour,Asgarnia,Combat,,5,Master,,,18%,
2304,1152,Equip a Full Bandos Armour Set,Equip a full set of Bandos Armour,Asgarnia,Combat,,5,Master,,,<0.1%,
2308,1153,"Equip Some Primordial, Pegasian and Eternal Boots","Equip some Primordial Boots, some Pegasian Boots and some Eternal Boots",Asgarnia,Combat,,5,Master,,,2.5%,
2445,1154,Equip a Full Inquisitor's Set,Equip a full set of Inquisitor's Armour,Morytania,Combat,,5,Master,,,13%,
2447,1155,Equip a Nightmare Staff With an Orb,"Equip either an Eldritch Nightmare Staff, a Harmonised Nightmare Staff or a Volatile Nightmare Staff",Morytania,Combat,,5,Master,,,13%,
2453,1156,Equip a Full Justiciar Set,Equip a full set of Justiciar Armour,Morytania,Combat,Defence,5,Master,,,8.7%,
2522,1157,Equip a Spectral or Arcane Spirit Shield,Equip either a Spectral Spirit Shield or an Arcane Spirit Shield,Wilderness,Combat,,5,Master,,,63%,
2523,1158,Equip an Elysian Spirit Shield,Equip an Elysian Spirit Shield,Wilderness,Combat,,5,Master,,,92%,
5210,1159,Obtain Every Revenant Weapon,"Obtain Craws Bow, Viggora's Chainmace and Thammaron's Sceptre as drops from Revenants",Wilderness,Combat,,5,Master,,,37%,
2545,1160,Equip an Amulet of Eternal Glory,Equip an Amulet of Eternal Glory,Wilderness,Other,,5,Master,,,22%,
3787,1161,Equip a full set of Ancestral,"Equip an Ancestral Hat, an Ancestral robe top and an Ancestral robe bottom",Kourend & Kebos,Combat,,5,Master,,,,
5263,1162,10 Combat Achievements,Complete 10 Combat Achievements,Global,Achievement,,5,Master,,,37%,
5269,1163,250 Combat Achievements,Complete 250 Combat Achievements,Global,Achievement,,5,Master,,,1.8%,
5270,1164,300 Combat Achievements,Complete 300 Combat Achievements,Global,Achievement,,5,Master,,,35%,
5275,1165,Combat Achievements Hard Tier,Obtain enough points to unlock the hard tier of combat achievements,Global,Achievement,,5,Master,,,15%,
5276,1166,Combat Achievements Elite Tier,Obtain enough points to unlock the elite tier of combat achievements,Global,Achievement,,5,Master,,,13%,
5277,1167,Combat Achievements Master Tier,Obtain enough points to unlock the master tier of combat achievements,Global,Achievement,,5,Master,,,3.8%,
4904,1168,Max out all Fragments,"Obtain all Fragments, then level them all to their maximum",Global,Other,,5,Master,,,80%,
